name,action probability,planned,used planner,used plan lib,time planning,time checking plan lib,total time,plan lib size
problem_office_10.pddl,0.7,31,20,11,44.13531804084778,0.06145644187927246,44.19677448272705,21
problem_office_10.pddl,0.7,44,22,22,56.529852867126465,0.233506441116333,56.7633593082428,43
problem_office_10.pddl,0.7,29,17,12,29.899128675460812,0.2986700534820557,30.19779872894287,60
problem_office_10.pddl,0.7,38,22,16,50.69384074211121,0.4001729488372803,51.09401369094849,82
problem_office_10.pddl,0.7,54,36,18,70.157634973526,0.7784399986267091,70.9360749721527,118
problem_office_10.pddl,0.7,30,14,16,7.099804401397705,0.4845659732818604,7.584370374679565,132
problem_office_10.pddl,0.7,51,33,18,56.93351602554321,1.147164821624756,58.08068084716797,165
problem_office_10.pddl,0.7,45,28,17,34.2334201335907,1.2084105014801023,35.441830635070794,193
problem_office_10.pddl,0.7,47,36,11,53.3237783908844,1.6136093139648438,54.93738770484924,229
problem_office_10.pddl,0.7,41,28,13,41.33360099792481,1.4462745189666748,42.77987551689147,257
problem_office_10.pddl,0.7,44,22,22,20.18241763114929,1.5606987476348877,21.74311637878418,279
problem_office_10.pddl,0.7,37,20,17,27.99321532249451,1.4355638027191162,29.428779125213623,299
problem_office_10.pddl,0.7,37,18,19,11.27435541152954,1.3298218250274658,12.604177236557007,317
problem_office_10.pddl,0.7,34,15,19,12.24643588066101,1.219709396362305,13.466145277023315,332
problem_office_10.pddl,0.7,47,17,30,19.029715061187748,1.923643589019776,20.95335865020752,349
problem_office_10.pddl,0.7,27,9,18,7.79775595664978,1.11832857131958,8.916084527969359,358
problem_office_10.pddl,0.7,58,31,27,41.94704461097717,2.591966152191162,44.539010763168335,389
problem_office_10.pddl,0.7,38,20,18,31.10332489013672,1.9286754131317136,33.032000303268426,409
problem_office_10.pddl,0.7,34,17,17,15.076101779937744,1.7903921604156494,16.866493940353394,426
problem_office_10.pddl,0.7,55,20,35,26.92027473449707,2.79914927482605,29.71942400932312,446
problem_office_10.pddl,0.7,32,16,16,32.346291065216064,1.4619059562683103,33.80819702148437,462
problem_office_10.pddl,0.7,28,10,18,8.574193954467772,1.5961332321166992,10.170327186584473,472
problem_office_10.pddl,0.7,26,10,16,3.469711303710937,1.453735113143921,4.923446416854858,482
problem_office_10.pddl,0.6,42,20,22,41.36706495285034,0.0745384693145752,41.44160342216493,21
problem_office_10.pddl,0.6,59,31,28,34.22989511489868,0.3700685501098633,34.599963665008545,52
problem_office_10.pddl,0.6,55,31,24,67.89866876602173,0.583470344543457,68.48213911056519,83
problem_office_10.pddl,0.6,77,36,41,92.94918966293336,0.8851191997528076,93.83430886268616,119
problem_office_10.pddl,0.6,44,29,15,66.30433011054993,0.8210732936859131,67.12540340423584,148
problem_office_10.pddl,0.6,46,21,25,42.47171449661255,0.8693938255310059,43.34110832214356,169
problem_office_10.pddl,0.6,49,25,24,41.54396343231201,1.2078394889831543,42.751802921295166,194
