name,action probability,planned,used planner,used plan lib,time planning,time checking plan lib,total time,plan lib size
problem_office_04.pddl,0.7,37,37,0,40.09100985527039,0,40.09100985527039,0
problem_office_04.pddl,0.7,19,19,0,21.61098957061768,0,21.61098957061768,0
problem_office_04.pddl,0.7,9,9,0,8.351156949996946,0,8.351156949996946,0
problem_office_04.pddl,0.7,17,17,0,18.801847457885746,0,18.801847457885746,0
problem_office_04.pddl,0.7,13,13,0,11.671957731246948,0,11.671957731246948,0
problem_office_04.pddl,0.7,25,25,0,29.409312963485718,0,29.409312963485718,0
problem_office_04.pddl,0.7,22,22,0,24.225982904434204,0,24.225982904434204,0
problem_office_04.pddl,0.7,33,33,0,29.046647548675537,0,29.046647548675537,0
problem_office_04.pddl,0.7,25,25,0,31.056834936141968,0,31.056834936141968,0
problem_office_04.pddl,0.7,21,21,0,18.16777729988098,0,18.16777729988098,0
problem_office_04.pddl,0.7,20,20,0,24.9353289604187,0,24.9353289604187,0
problem_office_04.pddl,0.7,14,14,0,16.948691368103027,0,16.948691368103027,0
problem_office_04.pddl,0.7,27,27,0,23.041361808776852,0,23.041361808776852,0
problem_office_04.pddl,0.7,35,35,0,46.556575536727905,0,46.556575536727905,0
problem_office_04.pddl,0.7,25,25,0,22.345500707626343,0,22.345500707626343,0
problem_office_04.pddl,0.7,29,29,0,24.17239236831665,0,24.17239236831665,0
problem_office_04.pddl,0.7,21,21,0,26.65451216697693,0,26.65451216697693,0
problem_office_04.pddl,0.7,11,11,0,14.225525617599487,0,14.225525617599487,0
problem_office_04.pddl,0.7,20,20,0,15.479365587234495,0,15.479365587234495,0
problem_office_04.pddl,0.7,20,20,0,22.43117904663086,0,22.43117904663086,0
problem_office_04.pddl,0.7,16,16,0,19.864408254623413,0,19.864408254623413,0
problem_office_04.pddl,0.7,16,16,0,12.963385581970215,0,12.963385581970215,0
problem_office_04.pddl,0.7,16,16,0,13.603838920593262,0,13.603838920593262,0
problem_office_04.pddl,0.7,15,15,0,14.920820713043213,0,14.920820713043213,0
problem_office_04.pddl,0.7,18,18,0,18.645307779312134,0,18.645307779312134,0
problem_office_04.pddl,0.7,23,23,0,24.61087131500244,0,24.61087131500244,0
problem_office_04.pddl,0.7,16,16,0,11.613984823226929,0,11.613984823226929,0
problem_office_04.pddl,0.7,17,17,0,15.476730585098267,0,15.476730585098267,0
problem_office_04.pddl,0.7,20,20,0,23.71567726135254,0,23.71567726135254,0
problem_office_04.pddl,0.7,16,16,0,15.73501706123352,0,15.73501706123352,0
problem_office_04.pddl,0.7,24,24,0,18.254652738571167,0,18.254652738571167,0
problem_office_04.pddl,0.7,34,34,0,28.44404053688049,0,28.44404053688049,0
problem_office_04.pddl,0.7,24,24,0,23.530555248260498,0,23.530555248260498,0
problem_office_04.pddl,0.7,19,19,0,22.659348487854004,0,22.659348487854004,0
problem_office_04.pddl,0.7,12,12,0,15.262262105941772,0,15.262262105941772,0
problem_office_04.pddl,0.7,22,22,0,25.87328720092773,0,25.87328720092773,0
problem_office_04.pddl,0.7,32,32,0,30.669353246688843,0,30.669353246688843,0
problem_office_04.pddl,0.7,28,28,0,25.436946392059326,0,25.436946392059326,0
problem_office_04.pddl,0.6,46,46,0,42.023289680480964,0,42.023289680480964,0
problem_office_04.pddl,0.6,49,49,0,66.7414004802704,0,66.7414004802704,0
problem_office_04.pddl,0.6,50,50,0,60.13507390022278,0,60.13507390022278,0
problem_office_04.pddl,0.6,34,34,0,21.888258934021,0,21.888258934021,0
problem_office_04.pddl,0.6,62,62,0,63.759828090667725,0,63.759828090667725,0
problem_office_04.pddl,0.6,36,36,0,34.796499967575066,0,34.796499967575066,0
problem_office_04.pddl,0.6,23,23,0,19.603424072265625,0,19.603424072265625,0
problem_office_04.pddl,0.6,57,57,0,50.0853967666626,0,50.0853967666626,0
problem_office_04.pddl,0.6,21,21,0,18.424017190933228,0,18.424017190933228,0
problem_office_04.pddl,0.6,26,26,0,36.17453551292419,0,36.17453551292419,0
problem_office_04.pddl,0.6,15,15,0,10.442112922668457,0,10.442112922668457,0
problem_office_04.pddl,0.6,33,33,0,36.10449266433716,0,36.10449266433716,0
problem_office_04.pddl,0.6,49,49,0,38.5490403175354,0,38.5490403175354,0
problem_office_04.pddl,0.6,44,44,0,32.342299699783325,0,32.342299699783325,0
problem_office_04.pddl,0.6,38,38,0,34.81423211097717,0,34.81423211097717,0
problem_office_04.pddl,0.6,42,42,0,41.49099469184876,0,41.49099469184876,0
problem_office_04.pddl,0.6,33,33,0,31.99420952796936,0,31.99420952796936,0
problem_office_04.pddl,0.6,32,32,0,33.454278707504265,0,33.454278707504265,0
problem_office_04.pddl,0.6,26,26,0,31.98760986328125,0,31.98760986328125,0
problem_office_04.pddl,0.6,72,72,0,67.48404192924501,0,67.48404192924501,0
problem_office_04.pddl,0.6,23,23,0,13.950850486755373,0,13.950850486755373,0
problem_office_04.pddl,0.6,41,41,0,43.89944648742676,0,43.89944648742676,0
problem_office_04.pddl,0.6,37,37,0,35.23143410682678,0,35.23143410682678,0
problem_office_04.pddl,0.6,56,56,0,47.136209964752204,0,47.136209964752204,0
problem_office_04.pddl,0.6,37,37,0,34.171469688415534,0,34.171469688415534,0
problem_office_04.pddl,0.6,43,43,0,43.96283912658691,0,43.96283912658691,0
problem_office_04.pddl,0.6,13,13,0,14.198078393936155,0,14.198078393936155,0
problem_office_04.pddl,0.6,54,54,0,48.098653316497796,0,48.098653316497796,0
problem_office_04.pddl,0.6,32,32,0,22.26757526397705,0,22.26757526397705,0
problem_office_04.pddl,0.6,40,40,0,34.04591512680054,0,34.04591512680054,0
problem_office_04.pddl,0.6,31,31,0,35.97070503234863,0,35.97070503234863,0
problem_office_04.pddl,0.6,23,23,0,25.678934335708615,0,25.678934335708615,0
problem_office_04.pddl,0.6,39,39,0,32.498913526535034,0,32.498913526535034,0
